Date,YearMonth,URL,Primary_Search_Intent,SEMrush_Best_Position,Tracked_Keywords_Count,Total_Keyword_Search_Volume,GSC_Position,Impressions,Clicks,CTR,Completed_Orders,Revenue,Revenue_Per_Click,Conversion_Rate_%,MoM_Revenue_Growth_%
2025-06-03,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,5.2,377,13,0.0345,0,0.0,0.0,0.0,-11.06
2025-06-04,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,4.0,493,22,0.0446,3,449.26,20.42,13.64,-11.06
2025-06-05,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.1,457,28,0.0613,0,0.0,0.0,0.0,-11.06
2025-06-06,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.3,400,17,0.0425,1,137.11,8.07,5.88,-11.06
2025-06-07,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,13.6,405,10,0.0247,0,0.0,0.0,0.0,-11.06
2025-06-08,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.5,414,24,0.058,1,171.13,7.13,4.17,-11.06
2025-06-09,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.5,486,28,0.0576,0,0.0,0.0,0.0,-11.06
2025-06-10,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.0,425,13,0.0306,0,0.0,0.0,0.0,-11.06
2025-06-11,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.3,386,17,0.044,0,0.0,0.0,0.0,-11.06
2025-06-12,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.2,445,30,0.0674,1,177.07,5.9,3.33,-11.06
2025-06-13,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.2,372,8,0.0215,1,160.95,20.12,12.5,-11.06
2025-06-14,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.2,460,22,0.0478,0,0.0,0.0,0.0,-11.06
2025-06-15,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.8,402,12,0.0299,1,165.33,13.78,8.33,-11.06
2025-06-16,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.4,396,16,0.0404,0,0.0,0.0,0.0,-11.06
2025-06-17,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.5,471,21,0.0446,0,0.0,0.0,0.0,-11.06
2025-06-18,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.6,435,10,0.023,1,161.34,16.13,10.0,-11.06
2025-06-19,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,3.9,390,11,0.0282,1,160.35,14.58,9.09,-11.06
2025-06-20,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.8,365,24,0.0658,1,173.6,7.23,4.17,-11.06
2025-06-21,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.7,381,22,0.0577,1,150.97,6.86,4.55,-11.06
2025-06-22,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.6,462,33,0.0714,4,697.08,21.12,12.12,-11.06
2025-06-23,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.1,469,11,0.0235,1,150.09,13.64,9.09,-11.06
2025-06-24,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.9,451,21,0.0466,0,0.0,0.0,0.0,-11.06
2025-06-25,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.7,482,14,0.029,0,0.0,0.0,0.0,-11.06
2025-06-26,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.2,412,9,0.0218,0,0.0,0.0,0.0,-11.06
2025-06-27,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.0,405,26,0.0642,0,0.0,0.0,0.0,-11.06
2025-06-28,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.1,379,13,0.0343,0,0.0,0.0,0.0,-11.06
2025-06-29,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.6,449,12,0.0267,3,456.36,38.03,25.0,-11.06
2025-06-30,2025-06,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,12.9,373,16,0.0429,0,0.0,0.0,0.0,-11.06
2025-07-01,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,3.3,475,19,0.04,0,0.0,0.0,0.0,6.91
2025-07-02,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.5,407,26,0.0639,3,460.25,17.7,11.54,6.91
2025-07-03,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.0,472,26,0.0551,1,172.85,6.65,3.85,6.91
2025-07-04,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,5.4,427,26,0.0609,1,174.52,6.71,3.85,6.91
2025-07-05,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.9,458,21,0.0459,0,0.0,0.0,0.0,6.91
2025-07-06,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.7,416,11,0.0264,2,286.47,26.04,18.18,6.91
2025-07-07,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.1,426,23,0.054,2,304.42,13.24,8.7,6.91
2025-07-08,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.3,462,12,0.026,0,0.0,0.0,0.0,6.91
2025-07-09,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.4,479,29,0.0605,0,0.0,0.0,0.0,6.91
2025-07-10,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,4.6,480,10,0.0208,1,175.4,17.54,10.0,6.91
2025-07-11,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,12.6,472,11,0.0233,0,0.0,0.0,0.0,6.91
2025-07-12,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.8,430,20,0.0465,0,0.0,0.0,0.0,6.91
2025-07-13,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.6,380,23,0.0605,0,0.0,0.0,0.0,6.91
2025-07-14,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.9,450,22,0.0489,0,0.0,0.0,0.0,6.91
2025-07-15,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,9.3,409,27,0.066,0,0.0,0.0,0.0,6.91
2025-07-16,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.1,372,17,0.0457,1,133.92,7.88,5.88,6.91
2025-07-17,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.6,464,14,0.0302,1,145.75,10.41,7.14,6.91
2025-07-18,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.5,444,17,0.0383,0,0.0,0.0,0.0,6.91
2025-07-19,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,1.0,450,17,0.0378,1,156.23,9.19,5.88,6.91
2025-07-20,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.2,400,15,0.0375,1,173.12,11.54,6.67,6.91
2025-07-21,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,12.1,418,20,0.0478,2,355.9,17.79,10.0,6.91
2025-07-22,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,14.3,387,28,0.0724,1,155.71,5.56,3.57,6.91
2025-07-23,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,11.6,356,18,0.0506,0,0.0,0.0,0.0,6.91
2025-07-24,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.0,419,13,0.031,1,132.72,10.21,7.69,6.91
2025-07-25,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,1.4,358,8,0.0223,0,0.0,0.0,0.0,6.91
2025-07-26,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.5,418,17,0.0407,1,146.01,8.59,5.88,6.91
2025-07-27,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,10.2,374,14,0.0374,1,132.65,9.48,7.14,6.91
2025-07-28,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,7.7,381,21,0.0551,0,0.0,0.0,0.0,6.91
2025-07-29,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,12.3,359,14,0.039,3,517.79,36.98,21.43,6.91
2025-07-30,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,6.9,424,18,0.0425,1,142.1,7.89,5.56,6.91
2025-07-31,2025-07,fitcommerce.com/blog/protein-powder-buying-guide,Commercial,9,4,4337,8.7,420,32,0.0762,2,279.81,8.74,6.25,6.91
2024-08-01,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.6,207,10,0.0483,0,0.0,0.0,0.0,
2024-08-02,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.5,194,3,0.0155,1,55.07,18.36,33.33,
2024-08-03,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.9,236,10,0.0424,0,0.0,0.0,0.0,
2024-08-04,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.3,235,14,0.0596,0,0.0,0.0,0.0,
2024-08-05,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.6,222,9,0.0405,1,54.58,6.06,11.11,
2024-08-06,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.0,179,6,0.0335,0,0.0,0.0,0.0,
2024-08-07,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.2,227,14,0.0617,0,0.0,0.0,0.0,
2024-08-08,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.7,214,12,0.0561,0,0.0,0.0,0.0,
2024-08-09,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.3,182,12,0.0659,0,0.0,0.0,0.0,
2024-08-10,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.1,179,3,0.0168,0,0.0,0.0,0.0,
2024-08-11,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,7.5,210,8,0.0381,0,0.0,0.0,0.0,
2024-08-12,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,6.5,200,4,0.02,0,0.0,0.0,0.0,
2024-08-13,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.2,194,5,0.0258,0,0.0,0.0,0.0,
2024-08-14,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,18.1,239,8,0.0335,0,0.0,0.0,0.0,
2024-08-15,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.0,201,13,0.0647,0,0.0,0.0,0.0,
2024-08-16,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.6,205,12,0.0585,0,0.0,0.0,0.0,
2024-08-17,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,7.5,196,12,0.0612,0,0.0,0.0,0.0,
2024-08-18,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.6,222,14,0.0631,1,54.4,3.89,7.14,
2024-08-19,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.0,199,9,0.0452,0,0.0,0.0,0.0,
2024-08-20,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,17.3,226,9,0.0398,1,59.15,6.57,11.11,
2024-08-21,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,17.7,190,3,0.0158,0,0.0,0.0,0.0,
2024-08-22,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,18.4,212,15,0.0708,0,0.0,0.0,0.0,
2024-08-23,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.0,204,10,0.049,0,0.0,0.0,0.0,
2024-08-24,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.8,200,8,0.04,1,58.28,7.28,12.5,
2024-08-25,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.0,202,9,0.0446,0,0.0,0.0,0.0,
2024-08-26,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.4,226,7,0.031,1,56.09,8.01,14.29,
2024-08-27,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,19.0,187,7,0.0374,0,0.0,0.0,0.0,
2024-08-28,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.3,220,16,0.0727,1,49.4,3.09,6.25,
2024-08-29,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,19.4,199,14,0.0704,0,0.0,0.0,0.0,
2024-08-30,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.9,179,8,0.0447,0,0.0,0.0,0.0,
2024-08-31,2024-08,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.4,197,11,0.0558,0,0.0,0.0,0.0,
2024-09-01,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.1,219,10,0.0457,0,0.0,0.0,0.0,-13.81
2024-09-02,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.8,225,8,0.0356,0,0.0,0.0,0.0,-13.81
2024-09-03,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.8,181,5,0.0276,0,0.0,0.0,0.0,-13.81
2024-09-04,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.5,221,15,0.0679,0,0.0,0.0,0.0,-13.81
2024-09-05,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,18.5,216,15,0.0694,1,56.27,3.75,6.67,-13.81
2024-09-06,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.8,240,6,0.025,0,0.0,0.0,0.0,-13.81
2024-09-07,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.9,196,10,0.051,0,0.0,0.0,0.0,-13.81
2024-09-08,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.7,217,5,0.023,0,0.0,0.0,0.0,-13.81
2024-09-09,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,17.6,231,8,0.0346,0,0.0,0.0,0.0,-13.81
2024-09-10,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,8.4,226,17,0.0752,0,0.0,0.0,0.0,-13.81
2024-09-11,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.0,228,5,0.0219,0,0.0,0.0,0.0,-13.81
2024-09-12,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.1,224,9,0.0402,1,60.38,6.71,11.11,-13.81
2024-09-13,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.7,232,7,0.0302,1,50.62,7.23,14.29,-13.81
2024-09-14,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,18.6,207,4,0.0193,0,0.0,0.0,0.0,-13.81
2024-09-15,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,18.1,228,14,0.0614,1,56.86,4.06,7.14,-13.81
2024-09-16,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.0,239,7,0.0293,0,0.0,0.0,0.0,-13.81
2024-09-17,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.5,230,9,0.0391,0,0.0,0.0,0.0,-13.81
2024-09-18,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.3,212,11,0.0519,0,0.0,0.0,0.0,-13.81
2024-09-19,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.7,209,6,0.0287,0,0.0,0.0,0.0,-13.81
2024-09-20,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.1,207,6,0.029,0,0.0,0.0,0.0,-13.81
2024-09-21,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.4,211,7,0.0332,0,0.0,0.0,0.0,-13.81
2024-09-22,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.3,226,17,0.0752,0,0.0,0.0,0.0,-13.81
2024-09-23,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.3,202,11,0.0545,0,0.0,0.0,0.0,-13.81
2024-09-24,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.0,199,6,0.0302,0,0.0,0.0,0.0,-13.81
2024-09-25,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.7,221,10,0.0452,1,54.77,5.48,10.0,-13.81
2024-09-26,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.8,195,11,0.0564,1,50.32,4.57,9.09,-13.81
2024-09-27,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.5,191,4,0.0209,1,52.74,13.18,25.0,-13.81
2024-09-28,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.8,221,14,0.0633,0,0.0,0.0,0.0,-13.81
2024-09-29,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.5,199,7,0.0352,0,0.0,0.0,0.0,-13.81
2024-09-30,2024-09,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,6.8,228,10,0.0439,0,0.0,0.0,0.0,-13.81
2024-10-01,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.6,219,10,0.0457,0,0.0,0.0,0.0,25.27
2024-10-02,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.8,192,9,0.0469,0,0.0,0.0,0.0,25.27
2024-10-03,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.9,212,6,0.0283,0,0.0,0.0,0.0,25.27
2024-10-04,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.3,188,4,0.0213,0,0.0,0.0,0.0,25.27
2024-10-05,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.0,215,17,0.0791,2,107.26,6.31,11.76,25.27
2024-10-06,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.6,214,9,0.0421,0,0.0,0.0,0.0,25.27
2024-10-07,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.8,224,9,0.0402,0,0.0,0.0,0.0,25.27
2024-10-08,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,6.9,193,9,0.0466,0,0.0,0.0,0.0,25.27
2024-10-09,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.2,240,7,0.0292,0,0.0,0.0,0.0,25.27
2024-10-10,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.0,223,6,0.0269,0,0.0,0.0,0.0,25.27
2024-10-11,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.2,243,9,0.037,0,0.0,0.0,0.0,25.27
2024-10-12,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.0,244,10,0.041,1,49.15,4.92,10.0,25.27
2024-10-13,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.5,250,5,0.02,0,0.0,0.0,0.0,25.27
2024-10-14,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.4,188,6,0.0319,0,0.0,0.0,0.0,25.27
2024-10-15,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.8,241,5,0.0207,0,0.0,0.0,0.0,25.27
2024-10-16,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.0,228,12,0.0526,0,0.0,0.0,0.0,25.27
2024-10-17,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.6,240,8,0.0333,0,0.0,0.0,0.0,25.27
2024-10-18,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,17.1,255,11,0.0431,0,0.0,0.0,0.0,25.27
2024-10-19,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.7,252,9,0.0357,0,0.0,0.0,0.0,25.27
2024-10-20,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.9,221,12,0.0543,0,0.0,0.0,0.0,25.27
2024-10-21,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.0,206,5,0.0243,0,0.0,0.0,0.0,25.27
2024-10-22,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.5,238,8,0.0336,0,0.0,0.0,0.0,25.27
2024-10-23,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.8,195,14,0.0718,0,0.0,0.0,0.0,25.27
2024-10-24,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.1,204,11,0.0539,0,0.0,0.0,0.0,25.27
2024-10-25,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,8.8,246,8,0.0325,0,0.0,0.0,0.0,25.27
2024-10-26,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.7,230,6,0.0261,2,118.35,19.72,33.33,25.27
2024-10-27,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,8.3,254,11,0.0433,0,0.0,0.0,0.0,25.27
2024-10-28,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.2,234,10,0.0427,0,0.0,0.0,0.0,25.27
2024-10-29,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.6,203,6,0.0296,0,0.0,0.0,0.0,25.27
2024-10-30,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.5,216,13,0.0602,0,0.0,0.0,0.0,25.27
2024-10-31,2024-10,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.9,248,12,0.0484,0,0.0,0.0,0.0,25.27
2024-11-01,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.4,222,5,0.0225,1,56.34,11.27,20.0,13.64
2024-11-02,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.5,197,7,0.0355,0,0.0,0.0,0.0,13.64
2024-11-03,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.1,230,14,0.0609,0,0.0,0.0,0.0,13.64
2024-11-04,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.9,233,17,0.073,1,52.69,3.1,5.88,13.64
2024-11-05,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,14.9,237,7,0.0295,0,0.0,0.0,0.0,13.64
2024-11-06,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.1,233,16,0.0687,0,0.0,0.0,0.0,13.64
2024-11-07,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.8,261,7,0.0268,0,0.0,0.0,0.0,13.64
2024-11-08,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.4,202,9,0.0446,0,0.0,0.0,0.0,13.64
2024-11-09,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.2,223,16,0.0717,0,0.0,0.0,0.0,13.64
2024-11-10,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.6,219,5,0.0228,0,0.0,0.0,0.0,13.64
2024-11-11,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,8.3,205,5,0.0244,0,0.0,0.0,0.0,13.64
2024-11-12,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,17.1,218,11,0.0505,0,0.0,0.0,0.0,13.64
2024-11-13,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.1,217,11,0.0507,0,0.0,0.0,0.0,13.64
2024-11-14,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,15.1,227,14,0.0617,0,0.0,0.0,0.0,13.64
2024-11-15,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,5.5,247,6,0.0243,0,0.0,0.0,0.0,13.64
2024-11-16,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,13.9,231,10,0.0433,0,0.0,0.0,0.0,13.64
2024-11-17,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,11.7,228,10,0.0439,0,0.0,0.0,0.0,13.64
2024-11-18,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,7.2,247,9,0.0364,0,0.0,0.0,0.0,13.64
2024-11-19,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.7,281,11,0.0391,0,0.0,0.0,0.0,13.64
2024-11-20,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.3,258,9,0.0349,0,0.0,0.0,0.0,13.64
2024-11-21,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,8.8,234,5,0.0214,0,0.0,0.0,0.0,13.64
2024-11-22,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,7.4,273,11,0.0403,0,0.0,0.0,0.0,13.64
2024-11-23,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,16.0,221,13,0.0588,0,0.0,0.0,0.0,13.64
2024-11-24,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,12.0,262,4,0.0153,0,0.0,0.0,0.0,13.64
2024-11-25,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,9.4,269,7,0.026,0,0.0,0.0,0.0,13.64
2024-11-26,2024-11,fitcommerce.com/products/adjustable-dumbbells,Transactional,10,4,4284,10.8,254,16,0.063,0,0.0,0.0,0.0,13.64
